id	aminer_id	title 
19504	b0a5832b-4ca0-423a-96cd-e0efdfa97470	A stochastic approach to some linear fractional goal programming problems	
19505	b3ed4001-e20e-42a9-8ea3-16ce4973b1cc	Pharmaceutical drug design using dynamic connectionist ensemble Networks	
19506	7fa0146a-7123-4b2d-a0c6-e9e7d22b2ade	How to solve a multicriterion problem for which pareto dominance relationship cannot be applied? a case study from medicine	
19507	c6288245-2c6e-447f-ac8b-ae8281f8b365	Multicriteria programming in medical diagnosis and treatments	
19508	9b5a81bb-e9e4-4925-9ea3-819a7f49bc90	Continuous time linear-fractional programming. The minimum-risk approach	
19509	31e7b8d9-6953-4dbe-91a3-17cda09ae14d	Engineering Drug Design Using a Multi-Input Multi-Output Neuro-Fuzzy System	
19510	9f43d8bf-bb47-42d4-b3c1-821504e94696	Study of Artifact-Resistive Technology Based on a Novel Dual Photoplethysmography Method for Wearable Pulse Rate Monitors	
19511	e9526f0d-c4a5-4882-af59-46c85389347d	Studies of MEMS Acoustic Sensors as Implantable Microphones for Totally Implantable Hearing-Aid Systems	
19512	6484b489-ded7-4fcf-ad81-ebe1a4928c24	MEMS acoustic sensors for totally implantable hearing aid systems	
19513	9fbc30e4-3ad2-43fa-b5b0-8d28f3b9ba54	An Image-Based Model of the Whole Human Heart with Detailed Anatomical Structure and Fiber Orientation	
19514	41643d1d-7f5c-426c-8540-e8abafb2eae6	Cardiovascular System Modeling	
19515	31e7c769-b630-4b54-8fe2-8321022f59f4	The function of periglomerular cells on olfactory coding in a detailed electrophysiological model of vertebrate olfactory bulb	
19516	31e7e79b-1271-483f-acb6-fc2014bb22ab	CrossCult: Empowering reuse of digital cultural heritage in context-aware CrossCults of European history	
19517	31e7f492-a878-423d-9ab9-25e2161cdf55	Bisets as Categories and Tensor Product of Induced Bimodules	
19518	e8d7cdb5-0c73-40ba-963c-2bdad12f8708	Cellular automata algorithm for simulation of surface flows in large plains	
19519	9b4a6824-dcad-4a6d-b439-b229cd85855b	A Lattice-Boltzmann solver for 3D fluid simulation on GPU	
19520	31e807e7-c6cb-4398-a89a-cde4413e02bb	Tomographic reconstruction using heuristic Monte Carlo methods	
19521	e87e38bb-0734-48b3-b2e6-940c962f5a6a	Handling dynamic changes in hierarchical radiosity through interaction meshes	
19522	31e808ed-2aee-44b1-a9bc-bf2f232d6cc5	Using vanishing points for camera calibration and coarse 3D reconstruction from a single image	
19523	ad603640-c7df-48f5-a8ac-525083ed3fd4	A construction of LDPC convolutional codes with close distance bounds.	
19524	ceadd3a3-b451-44f7-8f95-88fba9d1a8b1	On soft iterative decoding for ternary recording systems with RLL constraints	
19525	31e81bb9-aba6-4e81-9127-5725b091fa90	Applying dual analysis for efficiency improvement with application to the Asian lead frame firms	
19526	97eff5f5-05c6-420e-b539-7625879a94a4	Wafer fabrication: effects of metrology load port buffering in automated 300mm factories	
19527	31e866cb-bcb6-4aab-b276-fca35684f9e6	Using Little's Law to estimate cycle time and cost	
19528	818704a0-7e83-4f3c-bad2-bd01e22cb661	Acceleration of the imaginary time method for spectrally computing the stationary states of Gross-Pitaevskii equations	
19529	7ed1672e-ec01-43b7-b6f5-6e62591c888f	GPELab, a Matlab Toolbox to solve Gross-Pitaevskii Equations II: dynamics and stochastic simulations	
19530	31e8d06c-54e3-4ef8-9c91-952ff63a2c1d	Robust and efficient preconditioned Krylov spectral solvers for computing the ground states of fast rotating and strongly interacting Bose-Einstein condensates	
19531	378249d4-4422-41c7-bae9-65d9621560cf	GPELab, a Matlab toolbox to solve Gross–Pitaevskii equations I: Computation of stationary solutions	
19532	dd6be515-9982-4d4f-b58c-afc5902d7620	Trust but Verify Critical Infrastructure Cyber Security Solutions	
19533	31e91629-8fe0-4e5b-8bc1-1afab4999241	Manufacturing planning and predictive process model integration using software agents	
19534	c61fb319-27da-442f-9d71-5a4b0a03958d	Novel Resource and Energy Management for 5G Integrated Backhaul/Fronthaul (5G-Crosshaul)	
19535	68abd379-f348-4509-a8b9-cb4571adcd7f	Augustus: a CCN router for programmable networks	
19536	807af695-1963-40a8-a11a-2efa3b73ac4e	Designing Intuitive Web Solutions for Monitoring Patients’ Rehabilitation at Home	
19537	bbdba490-eb55-409c-a869-818edf983161	Investigating correlation between verbal interactions and perceived stress.	
19538	f6dc31e0-b4e4-4d9a-8540-3815ac3ca7e9	Trust Formalization in Mobile Ad-Hoc Networks	
19539	582e3883-59c6-4825-b660-899ac4381d6b	Trust-Based Cluster Head Selection Algorithm for Mobile Ad Hoc Networks	
19540	09800400-af8b-4b50-9874-b1c0db8f21d1	A Node-based Trust Management Scheme for Mobile Ad-Hoc Networks	
19541	b9d99fc9-97a6-412d-bc03-f564be6126df	Trust Management Scheme for Mobile Ad-Hoc Networks	
19542	86900f83-262d-4bda-aa7d-13e51896e532	User defined monitoring strategies for BDI agent programs	
19543	6f3b75a6-529b-4cf9-925b-fea141fd2969	Online Relay Automatic Tuning of Multi-Loop Pi Controllers	
19544	64c19a9b-cc68-4fc6-9fa0-bc9574c4fafd	Determining Similar Recommenders Using Improved Collaborative Filtering in MANETs	
19545	5808750c-617e-4569-b1dd-8576241cc52c	On the Use of SVMs to Detect Anomalies in a Stream of SIP Messages	
19546	31e920a6-aada-4e9f-b425-8fb6e5d5d29a	Classification of SIP messages by a syntax filter and SVMs	
19547	ce46b2cf-c8dc-4c14-8aa9-ac511ce81254	Benchmark for Complex Answer Retrieval	
19548	853ce2eb-8835-4ebe-b0a1-a016d78e387f	Neural Models for Information Retrieval	
19549	a54c8f58-1f05-431a-840e-9777117ce1d4	Report on the SIGIR 2016 Workshop on Neural Information Retrieval (Neu-IR)	
19550	6e38b5ae-cd8e-4981-8bcf-1f61fa9ffe87	Luandri: a Clean Lua Interface to the Indri Search Engine	
19551	4d4af8f2-9ed8-4e6e-a5e2-a0a79ccd61fc	Neural Text Embeddings for Information Retrieval	
19552	6cdad57f-61aa-4dc8-8cf5-5b947926589c	Learning to Match using Local and Distributed Representations of Text for Web Search	
19553	2e552986-edfe-4cc7-897c-195711061519	Neu-IR: The SIGIR 2016 Workshop on Neural Information Retrieval	
19554	cc861e93-b185-4e51-8b03-437f195d57cd	Query Expansion with Locally-Trained Word Embeddings	
19555	cf7bea80-049f-40ae-99c5-fb691c328eb8	Improving Document Ranking with Dual Word Embeddings	
19556	5f285b8d-fb48-4f9a-856b-8ef4fb15d08c	A Dual Embedding Space Model for Document Ranking	
19557	9ee11bba-6e55-42b5-ab73-8d66f5fbfffd	Exploring Session Context using Distributed Representations of Queries and Reformulations	
19558	4c1b00d0-da20-4761-a076-954beaee4cfb	An Eye-tracking Study of User Interactions with Query Auto Completion	
19559	bc2720af-4f39-4d02-9398-e950aa8dd2ee	Query Auto-Completion for Rare Prefixes	
19560	31e925e2-138a-4a19-a74b-7134dc6b365e	On user interactions with query auto-completion	
19561	31e92be2-c434-4ca6-9898-8ace70675499	Prediction of organic reaction products: determining the best reaction conditions	
19562	31e9539d-db91-44d1-a3ec-bf9a65760c25	Safety assessment of software-intensive medical devices: Introducing a safety quality model approach	
19563	bc219026-4891-499a-8808-d053dd55ba1a	Two-View 3D Reconstruction for Food Volume Estimation	
19564	3ad1cf28-bf72-46b5-8cad-af03acffbbe6	Performance Evaluation Methods of Computer Vision Systems for Meal Assessment	
19565	fc57eccf-606f-4894-9fcf-b1ba88cd9c08	GoCARB: A Smartphone Application for Automatic Assessment of Carbohydrate Intake	
19566	e5ed2e37-a2d8-4247-affa-7e88ba848460	Food Image Segmentation for Dietary Assessment	
19567	57589b9d-d2bf-44eb-91c4-90c01c1fb4c3	Dish Detection and Segmentation for Dietary Assessment on Smartphones	
19568	ac81d574-1cd1-4e89-8900-4b4426fd8725	Segmentation and recognition of multi-food meal images for carbohydrate counting	
19569	31e9a622-258d-4045-aecb-fbe96c58bd30	Food volume computation for self dietary assessment applications	
19570	31e9b271-f824-42d1-ac96-359550b1ad65	Nontrivial solutions of singular fourth-order Sturm–Liouville boundary value problems with a sign-changing nonlinear term	
19571	b5e80e43-abbd-4229-9bf3-a4a93c20ea26	Multiple positive solutions for singular nth-order nonlocal boundary value problems in Banach spaces	
19572	353d5e2b-7bfd-4f6a-adc5-5760944575e2	Positive solutions for singular second order differential equations with integral boundary conditions	
19573	b78c4829-4f4f-4a04-b6ef-b6746686a5ad	PDAC: a data parallel algorithm for the performance analysis of closed queueing networks	
19574	31ea3b14-173a-411b-b849-e925101b7ba9	Asymptotic approximations for a queueing network with multiple classes	
19575	c158b503-e0d5-4c0f-9551-194b0f2d6aaa	Cloud for e-Learning: Determinants of Its Adoption by University Students in a Developing Country	
19576	c1579323-d830-4d21-aaec-5aacb6972dd3	Evaluating guidelines for reporting empirical software engineering studies	
19577	51e28fa5-a43d-4b30-891f-d41304fbd3ec	Towards a distributed software architecture evaluation process: a preliminary assessment	
19578	31eaad72-72e3-4f5a-a1d5-4381804e029b	Eliciting better quality architecture evaluation scenarios: a controlled experiment on top-down vs. bottom-up	
19579	7ebb1ec2-75f0-40f7-87f4-df6a8d18fbed	Asymptotic behavior of the positive solutions of an exponential type system of difference equations	
19580	31eacfe3-8fc5-4a46-b29e-62f9251e14a2	Passwords to absolutely avoid	
19581	4fbba9f2-7b38-4415-8f4a-a134af9a6088	Barriers to the use of reminder/recall interventions for immunizations: a systematic review	
19582	31eae5cb-85ee-4b9b-88cc-a8b72fde3729	Electronic immunization data collection systems: application of an evaluation framework	
19583	a1f5f458-da72-48dd-b907-cfff6cf821df	An analysis of messages sent between nurses and physicians in deteriorating internal medicine patients to help identify issues in failures to rescue	
19584	fef230fe-a872-44d1-a9ef-a4f402f35d44	Short message service or disService: Issues with text messaging in a complex medical environment	
19585	a7388b5c-a144-4e9d-aa40-bdb1b8407ea6	Effects of clinical communication interventions in hospitals: a systematic review of information and communication technology adoptions for improved communication between clinicians.	
19586	71ba5940-f635-4d68-89e0-b354828f9d61	Perceptions of urgency: Defining the gap between what physicians and nurses perceive to be an urgent issue	
19587	2b93e0a6-213e-4dba-b04c-5d3ffc9c051d	Improving vaccine registries through mobile technologies. A vision for mobile enhanced Immunization information systems	
19588	0f637c39-b176-452c-8497-d6ae0e3150ea	Pathway enrichment analysis of Chuan-wu for rheumatoid arthritis	
19589	31eaf594-9e59-4e62-befb-cbb307192988	Fang-Feng-Tang's potential therapeutic agents for rheumatoid arthritis	
19590	db5fd4ed-10d3-4d25-aba4-205c480dd120	Pathway enrichment analysis of Dang-gui for hematopoiesis	
19591	7c2055d2-49ad-40d6-9cfa-d0c80ca3bd06	Application of acupuncture on coronary heart disease treatment: A text mining study	
19592	31eb0301-3196-41c0-afcc-05572f67eca6	The reality cluster: realtime multimedia communication with persistence	
19593	31eb045b-7287-4355-8753-a4d71f971f54	A decompression core for powerPC	
19594	c13f8d6f-a2d5-4a7c-aa20-47ec0c4e41b9	Investigation of high-performance sub-50 nm junctionless nanowire transistors	
19595	a7c4d398-12ce-4ea3-b68d-28d72eefccfd	Influence of device geometry on SOI single-hole transistor characteristics	
19596	aaac67cd-397f-453b-b630-e569d11612c6	NBTI and hot-carrier effects in accumulation-mode Pi-gate pMOSFETs	
19597	87d94736-0f48-406e-b31b-b810274cdb50	Multigate transistors as the future of classical metal-oxide-semiconductor field-effect transistors	
19598	7ab36bf6-1110-48bf-a878-7e0749602a32	Increased hot carrier effects in Gate-All-Around SOI nMOSFET’s	
19599	31eb108f-dd24-44af-acf2-c9825e1f85e0	Prospective for nanowire transistors	
19600	d08ccadf-dc92-4cf5-8208-7fabf20a195c	Technostress in the office: a distributed cognition perspective on human---technology interaction	
19601	31eb1791-adbe-4414-9b0d-7462e11e1ef3	Comparing methods for workplace studies: a theoretical and empirical analysis	
19602	229e62f6-a242-451b-bfe4-111e54667b21	User experience in social human–robot interaction	
19603	120cdad1-7c03-4ac9-acf0-c218420dcc29	Interruptions in the wild: portraying the handling of interruptions in manufacturing from a distributed cognition lens	
19604	0b6a80f4-df06-4cac-a985-6fd8a4308d90	Social Situatedness of Natural and Artificial Intelligence: Vygotsky and Beyond	
19605	b7377f74-c9fb-45f9-9f94-1a05cbaaf864	The social body in motion: cognitive development in infants and androids	
19606	31eb26af-3ffc-4718-9bdb-fb5a78cffd8f	Two Nontrivial Critical Points for Nonsmooth Functionals via Local Linking and Applications	
19607	31eb48a2-14a6-403c-aa53-8023de48e842	Holographic Method for Reconstruction of Random Rough Surface	
19608	b1ffbe87-ef86-4b49-90ec-056951a36080	A Primal-Dual Exterior Point Method for Nonlinear Optimization	
19609	31eba089-054c-4a75-9fac-42535505b5d5	A globally and superlinearly convergent primal-dual interior point trust region method for large scale constrained optimization	
19610	bbd8dc8f-8463-429b-90ed-64c41b177f2a	Analyzing Bioelectric Potential Response of Plants Related to Photosynthesis under Blinking Irradiation	
19611	31eba8db-daa3-4e53-af4f-e36ad6253e36	Hardware implementation of evolutionary algorithms using dynamic reconfiguration technology	
19612	b35ff9bb-3c20-4c7a-bbe2-f0bb5338e2a7	Intermediate fabrics: virtual architectures for circuit portability and fast placement and routing	
19613	d305891c-d4da-4ee8-810a-3c3fb3cb2b08	Intermediate Fabrics: Virtual Architectures for Near-Instant FPGA Compilation	
19614	57a2073a-f045-4c9a-8126-cff0c2f9d733	A Traversal Cache Framework for FPGA Acceleration of Pointer Data Structures: A Case Study on Barnes-Hut N-body Simulation	
19615	4654235f-48bf-4964-a84c-9a8141072220	Traversal Caches: A Framework for FPGA Acceleration of Pointer Data Structures	
19616	20488ef1-442b-4572-8898-35ea33a6207e	Adjustable-Cost Overlays for Runtime Compilation	
19617	185a1157-d575-49ce-a75b-66abb02274d5	Traversal caches: a first step towards FPGA acceleration of pointer-based data structures	
19618	e5c84bc1-19ce-42e4-bf48-5bbc240bc8e5	Fast, Flexible High-Level Synthesis from OpenCL using Reconfiguration Contexts	
19619	7f6e9f65-803c-49ff-8343-024d2ca3760a	BPR: fast FPGA placement and routing using macroblocks	
19620	31ebac75-3611-47fc-87c5-0f1eb518c513	An End-to-End Tool Flow for FPGA-Accelerated Scientific Computing	
19621	31ebbaab-0acb-4466-9c89-c5b56a5a3cf7	Web-in-car: a web search method not requiring keyword input for car navigation systems	
19622	31ebc097-66e5-4962-abc4-da201ba60435	A privacy protection scheme in H.264/AVC by data hiding	
19623	31ebde67-27cd-4359-8faf-4c9ec0d83333	A Revenue Management Approach to Address a Truck Rental Problem	
19624	818910a5-c6f2-4835-806e-8dcfafcaad83	Real-time monitoring of an industrial batch process	
19625	c64aa8b5-6fab-494a-bc69-e41560332576	Minimising conservatism in infinite-horizon LQR control	
19626	31ebe08b-cf81-4394-abca-ffdb0bb01998	Fault detection in continuous processes using multivariate statistical methods	
19627	54a6a36b-c48a-4c3d-a5e0-63b6ab6d7cfd	The location of the globin mRNA sequence within its 16S precursor	
19628	1b35f4a6-a220-4b10-84aa-f40bc8b44471	An infrared image processing system for mobile remote sensing	
19629	31ebe7a5-d2fe-4bd3-9ade-ff59b5783aa4	Method for fundamental matrix estimation combined with feature lines	
19630	31ebf602-8c8b-41b0-aea7-8bdec164c915	Measurement and analysis of intra-vehicle UWB channels	
19631	13132b5f-18ed-4c1a-b8c5-26f0887d1c54	Robust Mapping of Process Networks to Many-Core Systems using Bio-Inspired Design Centering	
19632	394a3cf8-2f56-4f69-a744-71acde08548c	An architectural template for composing application specific datapaths at runtime	
19633	31db5395-1cde-45e5-87f5-77db81809bad	GCC-Plugin for Automated Accelerator Generation and Integration on Hybrid FPGA-SoCs	
19634	604060ca-2ceb-4ded-a250-1ec406d265ba	A resource optimized Processor Core for FPGA based SoCs	
19635	2dc1dfb3-cf89-4c9c-89f1-d511a5a4b3b7	A Comparison of Hardware Acceleration Interfaces in a Customizable Soft Core Processor	
19636	d0ae3363-9b84-4257-8699-2b07a412b8f4	Towards GCC-based automatic soft-core customization	
19637	d20ef336-9541-4671-b935-643f1a41b9dd	Identifying homogenous reconfigurable regions in heterogeneous FPGAs for module relocation	
19638	98db44ed-1108-4fa7-812c-79d53f12df78	Register allocation for high-level synthesis of hardware accelerators targeting FPGAs	
19639	31ec0366-cb91-40ef-8c34-f49f0bf96ceb	A resource optimized SoC Kit for FPGAs	
19640	1becd62a-ea18-4c6b-8070-48c23966bcad	Effect of surface roughness and phonon scattering on extremely narrow InAs-Si Nanowire TFETs	
19641	31ec37ce-e57a-4446-ac5c-1e3133fbd136	Atomistic simulation of electron and phonon transport in nano-devices	
19642	ef0b1f66-dc9a-4fc7-8e41-4e1ff80ab33d	Tactics and Strategies for Managing Ebola Outbreaks and the Salience of Immunization	
19643	cc32a622-a6cc-43d7-a5ac-1f13105dd878	An agent-based model of school closing in under-vacccinated communities during measles outbreaks	
19644	74bc114a-2bf8-48c1-a37c-09d652039f17	Using nova to construct agent-based models for epidemiological teaching and research	
19645	4063c238-a426-4c4a-b7f9-ed958747422d	Abstraction and extensibility in digital logic simulation software	
19646	46c0d7a4-33f1-4afc-8e0d-ff06f5fd50f6	New models for the CS1 course: a fifteen year retrospective	
19647	e45a685d-b746-4af4-a5b5-68e49af3659b	An Information Theoretic Framework for Eukaryotic Gradient Sensing	
19648	655406b0-bc82-497e-b967-0dee7cffb311	The design of history mechanisms and their use in collaborative educational simulations	
19649	eb81270e-3b9d-4dc6-922f-044d357873ad	New models for the CS1 course: what are they and are they leading to the same place?	
19650	d163d8b8-af4a-4caa-a28a-1b4e45eb5c37	Declarative modeling of symbolic continous processes in a robot simulation system	
19651	baf121b6-27d0-4b4f-bf17-a4d40aa7e4d3	Using SCHEME in the introductory computer science curriculum (abstract)	
19652	78b64759-c65d-4deb-a6a2-af6fa7565b83	Web-based laboratories in the introductory curriculum enhance formal methods	
19653	6bcb50f2-4164-4831-921e-1c3ae54d6360	Simulation based learning environments and the use of learning histories	
19654	59f0d01d-f50d-48b9-a7f5-8e6c741c88ea	Computationally extended logic programming	
19655	48ff8a6e-4ccc-43ac-b75a-d1ae091d81cb	Planning in a Continuous Domain—An Introduction	
19656	387fd59f-1529-451b-9515-1417dd4a2886	CONCUR: A language for continuous, concurrent processes	
19657	361c7754-68cc-4c49-9dbb-b2dbc52388a2	Using DLSim 3: a scalable, extensible, multi-level logic simulator	
19658	31ec3db8-989e-44da-b105-233cd30791ea	Concurrent applicative implementations of nondeterministic algorithms	
19659	31ec6e66-6dd0-4d67-9abf-041d83611167	Design of an Abstraction Layer for Communication with BOSH XMPP Server	
19660	5539164b-b8e4-4e8b-bbb8-45854400b660	Objective Facebook behaviour: Differences between problematic and non-problematic users	
19661	d7482995-4f6a-40ca-9a06-9d23659535a1	Permutation tests for between-unit fixed effects in multivariate generalized linear mixed models	
19662	81c16478-666e-49a0-bb98-fd27bfacdb80	Improving the reliability of single-subject fMRI by weighting intra-run variability	
19663	31ec8cb9-4877-40ab-9990-12e222b01007	Exact inference for multivariate ordered alternatives	
19664	d7945dc5-2dd9-424a-9b78-964f622425b6	PREDA: an R-package to identify regional variations in genomic data	
19665	d8ced218-ea5f-465a-8df7-83bc5d5a2acd	Nonparametric iterated combined tests for genetic differentiation	
19666	82364f00-dabd-46b0-8508-11b8fdc25010	Distributed spatial modulation with dynamic frequency allocation	
19667	4bff9e48-1033-41ab-b121-9345c6690a5f	Detection and Classification of OFDM Waveforms Using Cepstral Analysis	
19668	220bcb0c-ec67-4ab5-84c0-b831b198fe5a	Performance Evaluation of Cyclostationary-Based Cooperative Sensing Using Field Measurements	
19669	4527439d-11fb-49f4-94d3-ad4592a7ad2b	BEP walls for collaborative spectrum sensing	
19670	116f61f8-066c-4f63-967c-0ae0635b5cd8	Autocorrelation-Based Decentralized Sequential Detection of OFDM Signals in Cognitive Radios	
19671	e1d01169-23d2-40fa-9a75-1e7b457736b1	Collaborative autocorrelation-based spectrum Sensing of OFDM signals in cognitive radios	
19672	d95ab4bb-771c-47d0-99f9-dfd80cf7135b	BEP walls for cooperative Bayesian detection with reporting channel errors	
19673	c3eeaf99-24f7-42ee-97e8-15ecc868e332	BEP walls for cooperative sensing in cognitive radios using K-out-of-N fusion rules	
19674	ac4273ef-f5a6-4ec5-b469-dc6fea7a8f65	On the BEP walls for soft decision based cooperative sensing in cognitive radios	
19675	84bc5cf5-dc20-4f62-8918-3774d676f5a1	Measurement campaign for collaborative sensing using cyclostationary based mobile sensors	
19676	85b58ae6-1f22-46b9-85bb-4f1c72b94ac2	Effects of quantization and channel errors on sequential detection in cognitive radios	
19677	85910699-4813-4970-a13a-c59ba7884e7c	Distributed Autocorrelation-Based Sequential Detection of OFDM Signals in Cognitive Radios	
19678	81dcf96b-4af9-4c25-9781-b63b078f0e15	Cooperative Sensing With Imperfect Reporting Channels: Hard Decisions or Soft Decisions?	
19679	65a13ba5-5a70-4d2d-b2b7-c4bfac219362	Performance limitations for cooperative spectrum sensing with reporting channel errors	
19680	4abbfb45-4860-485c-a112-1f903e356e64	Cepstrum based detection and classification of OFDM waveforms	
19681	31ec8dbc-a36a-4d4d-8b11-45a1fefbd73f	Impact of reporting-channel coding on the performance of distributed sequential sensing	
19682	31eca2d9-d8f2-466b-a4dd-3413d1d9a9a5	Hierarchical multiple-SIMD architecture for image analysis	
19683	67b07497-d823-456a-af45-0db3ac46513c	Dynamic Pricing Algorithms for Task Allocation in Multi-agent Swarms.	
19684	0dca9bc5-f037-44e5-975c-a6b6ef0dc68e	Task Selection in Multi-Agent Swarms using Adaptive Bid Auctions	
19685	5d45f6b1-57a1-4960-980f-9fbb4a3cb595	Market-Based Distributed Task Selection in Multi-agent Swarms	
19686	31ecc7c2-f035-40e0-8e07-e0d7ff3d95bd	Auction-based multi-robot task allocation in COMSTAR	
19687	31ecc9fe-59d8-4533-a6d3-41fd3e99e596	Minimum KΦ-divergence estimator	
19688	b31b6b22-1847-4382-adbe-8952ef6566df	Research on extraction method of urban impervious surface information	
19689	51aafdb3-388d-4875-a9a7-f2154a24deb0	The ecological security evaluation research of Shangri-La based on GIS and RS	
19690	b74750fe-21cc-4632-ad38-5435926046e7	Lower and upper bounds for the blow-up time for nonlinear wave equation with variable sources	
19691	f750ecfa-f829-4772-875b-9f0ce37b55db	Periodic solutions of non-Newtonian polytropic filtration equations with nonlinear sources	
19692	c160b08f-e3f6-4975-a8c5-8240a26deea4	Analysis of a Prey-predator Model with Disease in Prey	
19693	b1dd01b4-790e-4657-8744-ca77723c7076	Blow-up of solutions for a semilinear parabolic equation involving variable source and positive initial energy☆	
19694	99e87907-b317-4ebd-bf17-ad1825039df5	A monotone method for constructing extremal solutions to fourth-order periodic boundary value problems	
19695	31ecf2a1-833f-4ead-85c2-3ffe9bf4f627	Blow-up of a nonlocal semilinear parabolic equation with positive initial energy	
19696	31ecfc14-d0c5-47f4-a88c-fd094c1d8c08	A tale of three outreach programs: strategic collaboration across XSEDE outreach services	
19697	31ed4337-22d7-416c-81f8-76c5942a9bd9	A novel software framework for embedded multiprocessor smart cameras	
19698	31ed511c-9cf2-4aaf-a50d-06bcf97c4bd2	Resource Allocation in Ad Hoc Networks with Two-Hop Interference Resolution	
19699	940a9ce6-0adb-4609-98a2-a3e79bf9d343	Online Learners’ Reading Ability Detection Based on Eye-Tracking Sensors	
19700	e83e5355-153e-4bf7-ace2-0d6aa0af3706	A problem solving oriented intelligent tutoring system to improve students' acquisition of basic computer skills	
19701	c4b24231-61b9-4a4d-9704-bef16f506f46	Effects of an online learning community on active and reflective learners' learning performance and attitudes in a face-to-face undergraduate course	
19702	a2488fb7-80cb-4561-a07c-dde6238efba0	Learner Requirement Analysis based on the Classification Framework of Online Learning Activities: A Mixed Method Research	
19703	8d8fe10b-96a8-45d5-8c44-61d910c36b87	Academic self-concept and social presence in face-to-face and online learning: Perceptions and effects on students' learning achievement and satisfaction across environments	
19704	31ed7d49-7906-4e0c-be30-fd8b511bfc9e	Effects of gender grouping on students' group performance, individual achievements and attitudes in computer-supported collaborative learning	
19705	31ed861a-9eb6-418e-a113-edea160e8904	Limber: DIY wearables for reducing risk of office injury	
19706	42648391-8a84-4af6-a7a0-88e052fe5135	Urban Computing and Mobile Devices	
19707	05b7f3a2-cd85-4b40-8113-5e8ea40b6783	TEI 2010 studio description: wireless wearables	
19708	a82e3ee2-556e-4dff-83c3-fb09b29967bd	Monarch: Self-Expression Through Wearable Kinetic Textiles	
19709	4e4fc45b-66e4-4c8a-97ec-6bc29ce9ea52	Tweetris: play with me	
19710	4f4cb47f-4839-4b7f-9a19-c11f7c1e0fae	Design-driven research for workplace exergames: the limber case study	
19711	47b862de-cc19-4c5a-aa1b-1566117c8f60	The Player Character as Performing Object	
19712	f9227c7a-a926-44eb-9a97-2a317f084fb8	Growing-up with games	
19713	f355c8c9-96d8-402d-aeb6-b18a378e0bdb	Frame relaying service: an overview	
19714	be0033ed-2b3d-4765-b4e7-79d6f40b073b	A Graph-Theoretic Model of Routing Hierarchies	
19715	70134a71-7c73-4550-b1e5-c7fafc2f1ffb	Protocols for high-speed networking	
19716	e7a1799e-7eed-4a98-b6eb-d7611da5f5ef	Traffic modeling and analysis of hybrid fiber-coax systems	
19717	e44bd5a8-873f-469a-96bb-852d0537070d	Performance and control of network systems	
19718	a2d54339-489e-4aff-9d8a-6bcf3c3c6a4a	Flow control issues in a PAD	
19719	31ed8802-a86c-47fc-b7b9-c8ac588ffce1	Hierarchical routing with QoS	
19720	d7a6312e-618b-479a-b72b-9d37543cb403	Resource Discovery in a Grid System Based on Matchmaking-Routers	
19721	b45d4bd6-3acd-4ba3-9746-df1c1c1e339a	Performance evaluation of a resource discovery scheme in a Grid environment prone to resource failures	
19722	cd7893fd-c614-4a1a-ae8d-3f689c782911	Resource Discovery in a dynamical grid based on Re-routing Tables	
19723	31eda710-5275-400e-ac6a-7f1f6d1759b0	Resource discovery in a Grid system: Directing requests to trustworthy virtual organizations based on global trust values	
19724	33c313ed-85f5-47bc-bda4-85f2249a8a11	Convergence analysis of nonmonotone Levenberg-Marquardt algorithms for complementarity problem	
19725	31edaf7f-a6ae-457c-94eb-3dbfe8a04ed7	Global convergence of a modified spectral FR conjugate gradient method	
19726	94f8fd98-582b-4d9c-88af-bc3707d6deae	Strengthen-Gray Relative Analysis access selection algorithm based on load balance in heterogeneous wireless networks	
19727	c84a023c-b575-4120-9c29-d5b9b4bc58e2	Further insight into the Shamanskii modification of Newton method	
19728	a9f7b181-c031-408b-8a9f-443a6f3df24b	A Hybrid Dynamic Load Balancing Algorithm in Heterogeneous Wireless Packet Networks	
19729	5a0c3d54-85e3-4cc5-8d24-4d52b5fecf3c	Intrinsic structure based feature transform for image classification	
19730	8fa42cf6-cbb9-43ba-bfbf-743795f3f92d	GRAPH-BASED FEATURES EXTRACTION VIA DATUM ADAPTIVE WEIGHTED COLLABORATIVE REPRESENTATION FOR FACE RECOGNITION	
19731	31edbaa3-fff7-47d0-a615-900395c35b80	Collaborative neighbor representation based classification using l2-minimization approach	
19732	8e97aec5-f4ca-4720-8c29-e7af1ea1cce2	A Novel Integer-Bit Estimation Scheme in Digital Filters Based on Probabilistic Behavior of Signals in the Internal Nodes	
19733	e404200f-b942-463a-80de-73aaf197a880	A novel efficient and accurate analytical method for determining the swing of internal nodes in digital filters	
19734	31edcdc3-234f-4293-96a8-d067138d5fe8	A 256-kb 9T Near-Threshold SRAM With 1k Cells per Bitline and Enhanced Write and Read Operations	
19735	b15ed5a1-1906-44eb-81e4-769f58aef7dd	Technology Trust: From Antecedents to Perceived Performance Effects	
19736	31edce2a-1899-4eb8-bf6a-26d216d30641	Antecedents of Information Technology Trust and the Effect of Trust on Perceived Performance Improvement	
19737	31edf71c-0e63-44e7-b5a6-27ccc79a2dd6	User mobility prediction based handoff scheme for 60 GHz radio over fiber network	
19738	55bfbff9-4faf-4667-8af7-5b4429df467e	Softsense: sensing at software level	
