id_n	name_s
2886	Macromolecular Theory and Simulations
2919	Journal of Physical Chemistry C
4303	Journal of Chemical Theory and Computation
2766	International Journal of Rehabilitation Research
2441	Procedia Engineering
3152	Physiological Measurement
2221	European Physical Journal B
4972	IEEE Transactions on Neural Systems and Rehabilitation Engineering
3359	IEEE Transactions on Cognitive Communications and Networking
2525	Measurement Science and Technology
2083	Theory in Biosciences
2600	Analog Integrated Circuits and Signal Processing
941	arXiv: Populations and Evolution
1397	Journal of The London Mathematical Society-second Series
2000	Journal of Digital Forensic Practice
1621	finite-state methods and natural language processing
4189	international symposium on electronic commerce and security
1888	real time systems symposium
1039	international service availability symposium
3825	designing pleasurable products and interfaces
288	international conference on networks and communications
2363	IEEE Transactions on Network Science and Engineering
1465	international symposium on computer modeling measurement and evaluation
4883	Journal of Computational and Theoretical Nanoscience
290	high performance computing
2116	International Journal of Computer Network and Information Security
1924	Paladyn
2023	Automatic Control and Computer Sciences
3458	NeuroRehabilitation
4822	Computer Graphics
745	International Journal of Virtual Reality
1262	smart graphics
3142	International Journal of Surgery
3406	International Journal of Ad Hoc and Ubiquitous Computing
932	Abdominal Imaging
2448	asian internet engineering conference
3689	Infor
3451	Inverse Problems and Imaging
3920	Communications in Mathematical Sciences
3822	International Journal of Information Processing and Management
2015	information security and cryptology
3832	The Forum
556	Modeling Identification and Control
2629	modeling and optimization in mobile ad hoc and wireless networks
3850	Research and Practice in Technology Enhanced Learning
2741	AAPG Bulletin
1486	mathematical methods
2452	pacific rim symposium on image and video technology
3680	Foundations and Trends in Computer Graphics and Vision
1871	international conference on pragmatic web
2312	Digital Humanities Quarterly
1564	computer vision/computer graphics collaboration techniques
537	computational color imaging workshop
2841	Iet Computer Vision
776	workshop on functional and constraint logic programming
3161	java technologies for real-time and embedded systems
4998	Chemistry: A European Journal
1790	international conference on mobile technology
3845	international conference on emerging security information
1688	asia pacific conference on conceptual modelling
1728	pervasive computing technologies for healthcare
1268	Marketing Science
3708	international conference on automation
846	international symposium on imprecise probabilities and their applications
2372	International Journal of Adult Vocational Education and Technology
2291	Journal of Intelligent Transportation Systems
3329	databases knowledge and data applications
307	international conference on adaptive and intelligent systems
3341	Astronomy and Computing
720	swarm
1361	evolutionary computation machine learning and data mining in bioinformatics
961	evolutionary computation
2638	arXiv: Biomolecules
823	international conference on auditory display
2338	Vietnam Journal of Computer Science
3779	european workshop on system security
2932	workshop on algorithms and models for the web-graph
3036	Journal of Logic and Analysis
1733	arXiv: Probability
1992	Annals of Applied Probability
2390	Advances in Applied Probability
2453	System
1513	logical and computational complexity
1387	algorithmic approaches for transportation modeling optimization and systems
2008	Informs Transactions on Education
3796	International Journal of Advancements in Computing Technology
3814	Wireless Engineering and Technology
547	international conference on mobile multimedia communications
362	personal satellite services
3929	international conference on wireless and ubiquitous systems
2764	mobile wireless middleware
3097	Nephrologie & Therapeutique
3076	Transfusion and Apheresis Science
4066	Cancer Letters
3546	International Journal of Information and Decision Sciences
3733	international conference on computing theory and applications
2926	International Game Theory Review
2210	Advanced Data Analysis and Classification
1524	Journal of Classification
4281	E-service Journal
581	International Journal of Strategic Information Technology and Applications
2096	International Journal of E-health and Medical Communications
717	wireless algorithms
1652	International Journal of Emerging Technologies in Learning
3423	International Journal of High Performance Computing and Networking
746	International Journal of Unconventional Computing
1798	arXiv: Quantitative Methods
4904	Folding and Design
2111	Journal of Clinical Bioinformatics
1519	International Journal of Information Technology Project Management
3925	virtual environments
4865	asia pacific services computing conference
4173	Synthesis Lectures on Speech and Audio Processing
2618	arXiv: Data Analysis
3108	geometric modeling and imaging
2987	new zealand chapter's international conference on computer-human interaction
3819	new zealand chapter's international conference on computer human interaction
4350	Methods
4212	The Journal of The Acoustical Society of Japan (e)
4811	Development
799	Journal of Information
4148	wireless and mobile computing networking and communications
2188	arXiv: Instrumentation and Methods for Astrophysics
3271	International Journal of Synthetic Emotions
3394	International Journal on Applications of Graph Theory in Wireless Ad Hoc Networks and Sensor Networks
1494	international workshop conference on parsing technologies
1128	international workshop/conference on parsing technologies
812	internet multimedia systems and applications
804	internet
1293	ip operations and management
1306	international symposium on computer modeling
354	mathematics of language
876	european conference on e-government
830	participatory design conference
3422	International Journal of Electronic Security and Digital Forensics
864	computational linguistics in the netherlands
4028	biocomputation
3683	wireless
1197	computer vision computer graphics collaboration techniques
4857	Current Bioinformatics
3384	International Journal of Electrical Power & Energy Systems
2582	Journal of Physics D
2506	Journal of the American Society for Mass Spectrometry
2388	Journal of Location Based Services
1288	Food Chemistry
1232	mobile lightweight wireless systems
895	european workshop on multi agent systems
2672	Games
2538	european agent systems summer school
1549	finite state methods and natural language processing
3407	Journal of Vlsi Signal Processing Systems for Signal Image and Video Technology
4981	Clinical Gastroenterology and Hepatology
3975	International Journal of Computers and Applications
4946	Membrane Technology
1228	International Journal of Law and Information Technology
5021	Computer Law & Security Report
4955	Astérisque
1498	pacific rim international conference on multi agents
2859	Computational Economics
2992	Electronic Transactions on Numerical Analysis
4338	Research in Economics
3251	Limnology and Oceanography
3068	Educational Research and Evaluation
2892	explanation aware computing
4507	Evolutionary Bioinformatics
3927	intelligent information technology application
3023	Journal of Affective Disorders
3794	Synthesis Lectures on Human-centered Informatics
4273	American Journal of Botany
2587	distributed frameworks for multimedia applications
2594	Transactions on Data Hiding and Multimedia Security
2853	Lab on a Chip
1620	Advances in Water Resources
5008	Journal of Arid Environments
3350	Stochastic Models
2010	conference on email and anti spam
3971	ACM Sigbio Newsletter
2277	International Journal of E-politics
933	european conference on knowledge management
3155	Industrial & Engineering Chemistry Research
3358	International Journal of Business Information Systems
1802	standardization and innovation in information technology
1667	arXiv: Computation
4243	Journal of Marine Research
580	reconfigurable communication-centric systems-on-chip
2748	Chemical Physics Letters
2052	Logica Universalis
3655	Cartographica: The International Journal for Geographic Information and Geovisualization
499	international conference on cognitive modelling
1885	geosensor networks
1866	arXiv: Molecular Networks
2887	Clinical Physics and Physiological Measurement
3151	Journal of Organic Chemistry
2486	Measurement
2530	Omics A Journal of Integrative Biology
1019	Frontiers in Neuroengineering
3871	IEEE Transactions on Information Technology in Biomedicine
2410	IEEE Transactions on Power Systems
2995	computer aided design and computer graphics
1206	Foundations of Computational Mathematics
1916	Journal of Second Language Writing
991	Journal of Approximation Theory
3719	conference on computer graphics and interactive techniques in australasia and southeast asia
853	distributed event based systems
2597	Canadian Journal of Chemistry
3447	Bulletin of The Australian Mathematical Society
1142	business modeling and software design
3353	Journal of Computational and Graphical Statistics
4931	International Journal of Artificial Intelligence in Education
2190	Journal of Geographical Systems
923	principles of security and trust
5078	International Journal of Robotics & Automation
3783	Journal of Information Security
2028	Monte Carlo Methods and Applications
3959	Foundations and Trends in Web Science
880	Object Oriented Systems
2077	International Journal of Business Intelligence Research
4419	Journal of Imaging Science and Technology
4786	Journal of Trace Elements in Medicine and Biology
780	Digital Technical Journal
4988	Gps Solutions
3772	information processing and trusted computing
3581	Journal of Spatial Information Science
3853	ACM Sigcpr Computer Personnel
1444	verified software theories tools experiments
2283	Compare
3839	programming languages meets program verification
3038	International Journal for Numerical Methods in Engineering
3134	Small
4986	ACM Transactions on Cyber-Physical Systems
2710	Sensors and Actuators
2830	Physical Review B
905	technologies for collaborative business process management
1348	worst-case execution time analysis
3004	The Kips Transactions:partd
2035	Journal of Aerospace Information Systems
4921	International Journal of Grid and High Performance Computing
3903	Communications and Network
3810	simulation tools and techniques for communications networks and system
1715	next generation teletraffic and wired wireless advanced networking
3784	OR Insight
3799	International Journal of Knowledge Engineering and Data Mining
4751	Earth Surface Processes and Landforms
2687	Advances in Space Research
3777	International Journal of Computational Models and Algorithms in Medicine
3464	Mathematical Models and Methods in Applied Sciences
2119	arXiv: Mathematical Finance
2550	Library Hi Tech
411	Natural Resource Modeling
2628	Journal of Pragmatics
4355	International Journal of Operations & Production Management
2180	The International Journal of Logistics Management
2652	Journal of Evolutionary Economics
1931	American Journal of Medical Genetics
2555	Knowledge
2719	Economic Systems Research
2478	international conference on mems
2072	Nonlinear Dynamics
2331	Algebra Universalis
414	Biometals
4296	Strategic Direction
4143	Campus-wide Information Systems
3166	Seminars in Perinatology
4149	Journal of Electronics (china)
1718	SpringerPlus
3866	data storage and data engineering
2947	International Journal for Multiscale Computational Engineering
3882	field programmable technology
3859	compilers architecture and synthesis for embedded systems
3857	Journal of Emerging Technologies in Web Intelligence
4060	Journal of Mathematical Economics
2462	IEEE Transactions on Plasma Science
4518	Electronic Research Announcements in Mathematical Sciences
1081	motion in games
559	brazilian symposium on formal methods
2099	Isa Transactions
1321	Journal of Computing and Information Technology
1281	IEEE Annals of the History of Computing
2915	Proceedings of the National Academy of Sciences of the United States of America
979	enterprise information systems and web technologies
4707	The Journal of Physical Chemistry
3180	European Urology
2683	Chemical Engineering & Technology
2762	Applied Physics B
432	Allergy
2560	Personality and Individual Differences
3042	Annali di Matematica Pura ed Applicata
2799	International Journal of Chemical Reactor Engineering
2677	Cryogenics
2171	International Journal of Operations Research and Information Systems
3466	International Journal of Services and Standards
3957	Journal of Shanghai Jiaotong University (science)
5023	International Journal of Computational Fluid Dynamics
1325	Science and Engineering Ethics
2684	system level interconnect prediction
2354	arXiv: Medical Physics
3246	Review of Scientific Instruments
1080	next generation teletraffic and wired/wireless advanced networking
2279	The Kips Transactions:partc
4108	Cheminform
2484	Control and Cybernetics
1198	arXiv: Symbolic Computation
1233	Periodica Mathematica Hungarica
3290	Frontiers in Digital Humanities
3523	Transportation Research Part B-methodological
3225	Science China-mathematics
3729	computational intelligence communication systems and networks
3854	non photorealistic animation and rendering
5010	Journal of Applied Research in Intellectual Disabilities
3261	Geographical Analysis
3189	Analytical Chemistry
448	Ingenieria Quimica
3949	Synthesis Lectures on Data Mining and Knowledge Discovery
3508	ubiquitous data management
3761	International Journal of Humanities and Arts Computing
3272	International Journal of Wireless & Mobile Networks
4228	International Journal of Artificial Intelligence and Soft Computing
1026	Journal of Next Generation Information Technology
1942	IEEE Sensors Journal
2660	working ieee ifip conference on software architecture
4581	Malaysian Journal of Computer Science
4517	Australasian Physical & Engineering Sciences in Medicine
4019	data mining and optimization
2095	Mathematical Programming Computation
886	hardware-oriented security and trust
4111	Synthesis Lectures on Information Concepts
1438	Siam Journal on Financial Mathematics
4789	European Cells & Materials
3934	ACM Sigsim Simulation Digest
4156	Synthesis Lectures on Computer Science
2700	Brain Research
2069	Columbia Journal of Transnational Law
2927	BMC Health Services Research
2272	Journal of Librarianship and Information Science
4010	Isprs Journal of Photogrammetry and Remote Sensing
2903	Transactions of The Japanese Society for Artificial Intelligence
4018	Journal of Japan Society for Fuzzy Theory and Intelligent Informatics
1806	Journal of Systems Science and Systems Engineering
2053	Applied Energy
3312	Journal of Media Psychology
3715	Communication Research
4552	Applied Catalysis A-general
4046	Statistics & Probability Letters
820	Robotersysteme
1817	Software Focus
1986	Annals of Statistics
2720	The Journal of China Universities of Posts and Telecommunications
3259	Computational & Applied Mathematics
1212	International Journal of E-business Management
4466	Journal of Biomechanical Science and Engineering
3938	International Journal of Next-generation Networks
1847	International Journal of Computer Applications
1736	international joint conference on computer vision imaging and computer graphics theory and applications
1226	computational topology in image context
4796	Irbm
1249	Transactions on Machine Learning and Data Mining
1896	Methods of Information in Medicine
3826	designing for user experiences
2329	EPJ Data Science
1658	Tsinghua Science & Technology
1209	australian information security management conference
2727	Journal of The Optical Society of America A-optics Image Science and Vision
4005	Statistics and Its Interface
3967	Fuzzy Information and Engineering
1672	Semigroup Forum
2739	Mutation Research-genetic Toxicology and Environmental Mutagenesis
1938	International Journal of Rf Technologies: Research and Applications
3120	International Journal of Medical Robotics and Computer Assisted Surgery
3328	International Journal of Advanced Robotic Systems
3478	Chemometrics and Intelligent Laboratory Systems
3664	Foundations and Trends in Robotics
2583	Nations and Nationalism
519	high performance transaction systems workshop
2328	arXiv: Algebraic Topology
4295	Theoretical Chemistry Accounts
1787	advanced architectures and algorithms for internet delivery and applications
2909	International Journal of Computers Communications & Control
3722	international conference on electrical engineering and informatics
3121	International Journal of Vlsi Design & Communication Systems
3648	multimedia interaction design and innovation
4918	Metrologia
4238	IEEE Latin America Transactions
2003	Applied and Computational Harmonic Analysis
4004	Journal of Immunological Methods
2651	Supply Chain Management
1741	constraint solving and language processing
2611	Metal Finishing
2509	arXiv: Computational Physics
3545	International Journal of Quantum Chemistry
2653	Human Factors in Information Technology
4541	new technologies mobility and security
2155	Nature Communications
2301	Journal of Physics: Conference Series
2937	Science
2802	The Lancet
4628	Biochemical Journal
4287	International Journal of Intelligent and Cooperative Information Systems
3199	Kind En Adolescent
4729	BMC Research Notes
1971	international zurich seminar on digital communications
4017	Synthesis Lectures on Computer Vision
1576	Logistics Research
4500	symposium on languages applications and technologies
3202	International Journal of Food Microbiology
3767	IEEE Engineering Management Review
4411	Current Medical Imaging Reviews
4013	Quest
2982	American Journal of Physics
2787	Chemical Communications
2185	International Journal of Digital Literacy and Digital Competence
3030	international conference on e business and telecommunication networks
4110	Applied Acoustics
4745	Best Practice & Research in Clinical Obstetrics & Gynaecology
3668	Group Decision and Negotiation
4153	ACM Siggroup Bulletin
2348	arXiv: Statistical Finance
2108	Journal of Business Communication
3650	IEEE Transactions on Antennas and Propagation
1530	Computer Communication Review
2856	FEBS Journal
1955	Evodevo
4572	Computer Aided Surgery
2855	Ultrasound in Medicine and Biology
1332	doctoral conference on computing electrical and industrial systems
3961	software   science technology and engineering
1963	Algorithmic Operations Research
2584	Journal of Forecasting
4739	Turkish Journal of Electrical Engineering and Computer Sciences
4694	International Journal of Theoretical and Applied Finance
3214	Reference and User Services Quarterly
3750	IEEE Transactions on Systems Science and Cybernetics
4824	Engineering
2168	Journal of Algebraic Combinatorics
3187	Advances in Applied Clifford Algebras
3808	International Journal of Artificial Intelligence & Applications
3939	principles
1958	information security solutions europe
4362	Statistica Sinica
3611	high performance computational finance
4215	Chinese Science Bulletin
2956	parallel and distributed computing systems isca
2966	Journal of Mathematical Biology
2939	Steel and Composite Structures
3905	Journal of Zhejiang University Science
903	international conference on bio inspired systems and signal processing
4764	Journal of E-government
2917	Anesthesiology
4304	Historiographia Linguistica
2788	arXiv: Physics Education
881	Sigkdd Explorations
3337	Journal of Statistical Software
3804	International Journal of Satellite Communications
1124	Space Communications
2679	modeling and retrieval of context
3039	Zeitschrift für Angewandte Mathematik und Physik
3215	Homo Oeconomicus
3644	Network Science
1721	Computers in Entertainment
1837	spec international performance evaluation workshop
3963	Area
2043	arXiv: Geometric Topology
4292	European Economic Review
2673	Journal of Materials Chemistry
4462	Journal of Petroleum Science and Engineering
3105	Nuclear Instruments & Methods in Physics Research Section A-accelerators Spectrometers Detectors and Associated Equipment
2691	Sustainable Development
2782	Sensors and Actuators A-physical
2873	IEEE Transactions on Electron Devices
3319	Discourse Processes
2013	Room
4991	Distances Et Savoirs
3460	Advances in Numerical Analysis
4807	Microporous and Mesoporous Materials
3828	Comptes Rendus Mathematique
1604	Asymptotic Analysis
667	digital forensic research workshop
2809	principles systems and applications of ip telecommunications
2999	Journal of Dynamic Systems Measurement and Control-transactions of The Asme
2765	Open Systems & Information Dynamics
3287	IEEE Control Systems Magazine
3300	Journal of the Royal Society Interface
1333	International Marketing Review
2309	Methodology and Computing in Applied Probability
2225	International Journal of Information Communication Technologies and Human Development
4922	mUX: The Journal of Mobile User Experience
2718	arXiv: Rings and Algebras
3996	ACM Signum Newsletter
1051	international symposium on ubiquitous virtual reality
3544	Belgian Journal of Linguistics
2738	Trends in Cognitive Sciences
4481	Physics Reports
1746	Informatica Didactica
3009	Probability in the Engineering and Informational Sciences
635	Reports on Mathematical Logic
1520	theoretical and mathematical foundations of computer science
3234	Wave Motion
3646	Electronic Communications in Probability
3317	Electronic Journal of Probability
4051	Journal of Optical Networking
3443	Statistical Science
2299	International Journal of Innovation in The Digital Economy
4636	IEEE Lts
2485	arXiv: Category Theory
3051	Linguistics and Philosophy
915	topic maps research and applications
2248	Public Transport
3589	European Physical Journal D
2655	IEEE Transactions on Sustainable Energy
3435	P-adic Numbers
4100	Inventiones Mathematicae
1776	Computational Statistics
3277	International Journal of Bilingual Education and Bilingualism
2735	Colloids and Surfaces A: Physicochemical and Engineering Aspects
3107	The American Economic Review
3885	Microsystem Technologies-micro-and Nanosystems-information Storage and Processing Systems
3333	Belgian Journal of Zoology
2042	International Feminist Journal of Politics
3188	Journal of Internet Commerce
4968	IEEE\/ASME Journal of Microelectromechanical Systems
2989	Bijdragen
3079	Ethical Theory and Moral Practice
1525	Journal of Intellectual Disability Research
2075	Journal of Dental Research
3020	International Journal of Public Health
3355	human-robot personal relationships
2977	International Journal of Production Economics
4587	Laser Physics Review
4566	Journal of Technology Management in China
3196	Sensors and Actuators B-chemical
2400	Technological Forecasting and Social Change
4847	Interdisciplinary Description of Complex Systems
4767	International Journal of Innovative Computing and Applications
3514	Journal of Educational Computing Research
4684	Orthopaedics & Traumatology-surgery & Research
4245	Journal of Endourology
5032	Annals of Physical and Rehabilitation Medicine
2649	Breast Diseases: A Year Book Quarterly
3306	Acta Automatica Sinica
3614	Geo-spatial Information Science
2789	arXiv: Classical Analysis and ODEs
3116	Atomic Data and Nuclear Data Tables
2990	Econometrica
3001	Computational Social Networks
2321	IEEE Transactions on Molecular
3895	IEEE Transactions on Circuits and Systems Ii: Analog and Digital Signal Processing
3459	BMC Neuroscience
2911	Aquatic Toxicology
2671	IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing
1244	Journal of Social Structure
4774	Journal of Dermatological Science
3221	Publications of the Astronomical Society of the Pacific
4141	BioMed Research International
3346	International Journal of Ubicomp
4705	Nuclear Engineering and Design
4088	Energy Conversion and Management
4328	Applied Mathematical Modelling
4508	IEEE Transactions on Nuclear Science
1622	Telecommunications Policy
4129	Applied Mathematics & Information Sciences
4082	Grana
4038	Physics in Medicine and Biology
4157	European Journal of Radiology
3517	Mathematical Proceedings of the Cambridge Philosophical Society
4232	IEEE\/OSA Journal of Optical Communications and Networking
2590	Forensic Linguistics-the International Journal of Speech Language and The Law
3147	Annals of Combinatorics
2924	Acta Physica Polonica A
3373	Physics Today
2408	Condensed Matter Physics
951	arXiv: Cellular Automata and Lattice Gases
4650	Current Anthropology
3991	International Mathematics Research Notices
3066	Mechanical Systems and Signal Processing
